Date,Adj Close,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM,JPM
2020-07-31,83.7184066772461,96.63999938964844,96.93000030517578,95.25,96.4800033569336,14535000
2020-08-03,83.2506103515625,96.0999984741211,97.56999969482422,95.8499984741211,97.0199966430664,12962800
2020-08-04,82.77415466308594,95.55000305175781,95.94999694824219,95.02999877929688,95.91000366210938,13366200
2020-08-05,84.21219635009766,97.20999908447266,98.47000122070312,95.72000122070312,95.87000274658203,15260900
2020-08-06,84.23815155029297,97.23999786376953,98.0999984741211,96.54000091552734,97.58000183105469,10482100
2020-08-07,86.092041015625,99.37999725341797,99.48999786376953,96.55999755859375,96.93000030517578,14743700
2020-08-10,87.18355560302734,100.63999938964844,102.04000091552734,100.02999877929688,100.11000061035156,14989900
2020-08-11,89.93836975097656,103.81999969482422,106.16000366210938,103.51000213623047,103.86000061035156,31518600
2020-08-12,89.17601776123047,102.94000244140625,106.43000030517578,101.70999908447266,106.16000366210938,19240800
2020-08-13,88.68226623535156,102.37000274658203,103.36000061035156,101.63999938964844,102.0,13598600
2020-08-14,88.71690368652344,102.41000366210938,103.30999755859375,101.41999816894531,101.5,12134400
2020-08-17,86.37789916992188,99.70999908447266,102.0,99.52999877929688,101.5,14988000
2020-08-18,85.17378997802734,98.31999969482422,99.91000366210938,98.12000274658203,99.91000366210938,13246500
2020-08-19,85.3730239868164,98.55000305175781,100.58999633789062,98.33999633789062,98.91999816894531,13533000
2020-08-20,84.35078430175781,97.37000274658203,98.02999877929688,96.80000305175781,97.26000213623047,13672600
2020-08-21,84.30748748779297,97.31999969482422,98.56999969482422,96.94000244140625,97.2699966430664,12228300
2020-08-24,86.68111419677734,100.05999755859375,100.20999908447266,97.41999816894531,98.44999694824219,17898300
2020-08-25,87.06227111816406,100.5,101.9800033569336,99.80000305175781,101.2699966430664,13648900
2020-08-26,85.84080505371094,99.08999633789062,100.2699966430664,99.05000305175781,99.94000244140625,12052400
2020-08-27,88.6649398803711,102.3499984741211,102.6500015258789,99.0,99.0,22163900
2020-08-28,89.02876281738281,102.7699966430664,103.25,101.80999755859375,103.13999938964844,13756700
2020-08-31,86.79370880126953,100.19000244140625,102.18000030517578,100.0199966430664,102.12000274658203,14219400
2020-09-01,86.75041961669922,100.13999938964844,100.87000274658203,99.04000091552734,99.55000305175781,11595600
2020-09-02,88.05851745605469,101.6500015258789,101.94000244140625,99.55999755859375,99.94999694824219,14475700
2020-09-03,87.78128814697266,101.33000183105469,104.98999786376953,100.63999938964844,103.31999969482422,23281200
2020-09-04,89.67848205566406,103.5199966430664,105.20999908447266,101.37000274658203,104.05000305175781,26325500
2020-09-08,86.55982208251953,99.91999816894531,103.56999969482422,99.4800033569336,102.9800033569336,22108600
2020-09-09,87.38280487060547,100.87000274658203,101.69000244140625,99.55999755859375,100.80000305175781,13434000
2020-09-10,86.48186492919922,99.83000183105469,102.41999816894531,99.63999938964844,101.4000015258789,15922800
2020-09-11,87.55608367919922,101.06999969482422,101.36000061035156,99.58999633789062,99.97000122070312,13784300
2020-09-14,88.76888275146484,102.47000122070312,103.45999908447266,101.37000274658203,101.51000213623047,19017400
2020-09-15,86.00540161132812,99.27999877929688,102.8499984741211,99.13999938964844,102.7300033569336,23683000
2020-09-16,86.36924743652344,99.69999694824219,101.12999725341797,98.76000213623047,99.43000030517578,19270600
2020-09-17,85.38166809082031,98.55999755859375,99.33999633789062,97.70999908447266,98.69999694824219,18290100
2020-09-18,85.1997299194336,98.3499984741211,99.48999786376953,97.44000244140625,97.88999938964844,20121600
2020-09-21,82.56623077392578,95.30999755859375,96.05000305175781,93.81999969482422,95.19999694824219,28378800
2020-09-22,81.66529846191406,94.2699966430664,95.66000366210938,93.66999816894531,94.95999908447266,19257000
2020-09-23,80.33985137939453,92.73999786376953,95.3499984741211,92.66000366210938,94.77999877929688,19952700
2020-09-24,80.2705307006836,92.66000366210938,94.30000305175781,91.37999725341797,92.31999969482422,18366500
2020-09-25,80.97224426269531,93.47000122070312,93.72000122070312,91.87000274658203,92.05000305175781,13293100
2020-09-28,83.30257415771484,96.16000366210938,96.93000030517578,94.3499984741211,95.05999755859375,20894100
2020-09-29,82.60086822509766,95.3499984741211,96.02999877929688,94.33000183105469,96.02999877929688,12848200
2020-09-30,83.39785766601562,96.2699966430664,97.19999694824219,95.26000213623047,95.3499984741211,16400600
2020-10-01,84.0042724609375,96.97000122070312,97.7699966430664,96.02999877929688,97.12000274658203,15778700
2020-10-02,84.80126953125,97.88999938964844,98.58999633789062,95.08999633789062,95.25,15149600
2020-10-05,86.5936279296875,99.04000091552734,99.25,97.52999877929688,98.31999969482422,13871900
2020-10-06,85.70182037353516,98.0199966430664,100.86000061035156,97.51000213623047,100.06999969482422,19220400
2020-10-07,87.19693756103516,99.7300033569336,100.3499984741211,98.66999816894531,98.95999908447266,16358500
2020-10-08,88.98932647705078,101.77999877929688,101.91999816894531,99.9000015258789,100.51000213623047,15659000
2020-10-09,88.48221588134766,101.19999694824219,102.11000061035156,100.11000061035156,102.0,13689100
2020-10-12,89.56635284423828,102.44000244140625,103.0,100.8499984741211,101.0999984741211,16058000
2020-10-13,88.11495971679688,100.77999877929688,103.22000122070312,100.26000213623047,103.0,21697300
2020-10-14,87.62535858154297,100.22000122070312,101.93000030517578,100.0999984741211,101.02999877929688,15204100
2020-10-15,88.93684387207031,101.72000122070312,101.77999877929688,99.04000091552734,99.0999984741211,17171200
2020-10-16,88.75322723388672,101.51000213623047,102.33000183105469,100.72000122070312,101.41000366210938,13275000
2020-10-19,87.25812530517578,99.80000305175781,101.87000274658203,99.55999755859375,101.5999984741211,11725700
2020-10-20,87.7564926147461,100.37000274658203,101.7699966430664,100.12000274658203,100.30999755859375,11257100
2020-10-21,86.88215637207031,99.37000274658203,100.98999786376953,99.33000183105469,100.36000061035156,10730500
2020-10-22,89.95106506347656,102.87999725341797,103.23999786376953,99.30999755859375,99.31999969482422,14837200
2020-10-23,90.76416778564453,103.80999755859375,104.44999694824219,102.93000030517578,103.5,15087600
2020-10-26,88.51718139648438,101.23999786376953,102.69999694824219,100.25,102.6500015258789,12410700
2020-10-27,86.8471908569336,99.33000183105469,100.91999816894531,99.16000366210938,100.51000213623047,10391700
2020-10-28,84.40780639648438,96.54000091552734,98.30000305175781,96.06999969482422,97.5,16389500
2020-10-29,84.95865631103516,97.16999816894531,97.9800033569336,95.23999786376953,96.12000274658203,14208800
2020-10-30,85.71929931640625,98.04000091552734,98.41999816894531,96.2300033569336,97.91000366210938,15194500
2020-11-02,87.65156555175781,100.25,100.87999725341797,97.86000061035156,99.38999938964844,15011600
2020-11-03,90.4144515991211,103.41000366210938,104.73999786376953,102.69000244140625,103.0199966430664,17482600
2020-11-04,87.65156555175781,100.25,102.06999969482422,98.93000030517578,101.0,18886500
2020-11-05,91.236328125,104.3499984741211,105.0999984741211,101.0,101.05999755859375,17837400
2020-11-06,90.02101135253906,102.95999908447266,105.0999984741211,102.38999938964844,105.02999877929688,12552800
2020-11-09,102.20918273925781,116.9000015258789,118.9000015258789,110.3499984741211,113.16000366210938,47792400
2020-11-10,101.87693786621094,116.5199966430664,117.44999694824219,114.69000244140625,117.3499984741211,20539300
2020-11-11,100.3555908203125,114.77999877929688,116.95999908447266,113.95999908447266,116.88999938964844,14443400
2020-11-12,99.1227798461914,113.37000274658203,113.95999908447266,112.05999755859375,112.52999877929688,22063000
2020-11-13,99.74356842041016,114.08000183105469,114.86000061035156,113.56999969482422,114.69999694824219,11847900
2020-11-16,102.55890655517578,117.30000305175781,118.61000061035156,115.7300033569336,117.79000091552734,19858600
2020-11-17,101.51844787597656,116.11000061035156,116.44000244140625,114.58000183105469,115.38999938964844,14553200
2020-11-18,100.76653289794922,115.25,118.61000061035156,115.19999694824219,117.33999633789062,12571200
2020-11-19,101.03755950927734,115.55999755859375,115.81999969482422,113.55999755859375,114.18000030517578,10202500
2020-11-20,100.17198944091797,114.56999969482422,115.6500015258789,114.08999633789062,114.43000030517578,12718900
2020-11-23,103.0572738647461,117.87000274658203,118.16999816894531,115.56999969482422,116.05000305175781,13209200
2020-11-24,107.8223648071289,123.31999969482422,123.5,119.70999908447266,120.06999969482422,20121600
2020-11-25,106.69447326660156,122.02999877929688,122.37999725341797,120.47000122070312,121.37000274658203,11715600
2020-11-27,105.98627471923828,121.22000122070312,122.3499984741211,121.08000183105469,122.0,5983600
2020-11-30,103.0660171508789,117.87999725341797,120.72000122070312,117.7699966430664,120.0,14411800
2020-12-01,104.6922607421875,119.73999786376953,121.58000183105469,119.62999725341797,120.33999633789062,12668900
2020-12-02,106.70323181152344,122.04000091552734,122.30999755859375,119.2699966430664,119.69999694824219,10811300
2020-12-03,106.00377655029297,121.23999786376953,121.88999938964844,120.36000061035156,121.8499984741211,12904400
2020-12-04,106.96550750732422,122.33999633789062,123.29000091552734,121.69000244140625,122.4800033569336,13583700
2020-12-07,106.56333923339844,121.87999725341797,122.16999816894531,120.20999908447266,121.1500015258789,9724300
2020-12-08,106.66825866699219,122.0,122.33000183105469,120.76000213623047,121.04000091552734,9592100
2020-12-09,105.83763885498047,121.05000305175781,123.30000305175781,120.44000244140625,123.16999816894531,13073900
2020-12-10,105.15567016601562,120.2699966430664,120.77999877929688,119.55999755859375,119.98999786376953,13668400
2020-12-11,104.53488159179688,119.55999755859375,120.0199966430664,118.37000274658203,118.94000244140625,9981600
2020-12-14,103.43321990966797,118.30000305175781,121.41999816894531,118.11000061035156,121.33999633789062,12112400
2020-12-15,105.19938659667969,120.31999969482422,120.9000015258789,118.62000274658203,119.29000091552734,12590200
2020-12-16,105.5053939819336,120.66999816894531,121.08000183105469,119.86000061035156,120.30000305175781,11169400
2020-12-17,104.63106536865234,119.66999816894531,121.44999694824219,119.58000183105469,121.26000213623047,11618000
2020-12-18,104.1152114868164,119.08000183105469,119.87999725341797,118.2699966430664,119.13999938964844,28954800
2020-12-21,108.02348327636719,123.55000305175781,125.0,121.08999633789062,123.16999816894531,28323600
2020-12-22,106.37972259521484,121.66999816894531,123.5199966430664,121.61000061035156,123.38999938964844,11788200
2020-12-23,109.3524398803711,125.06999969482422,126.5199966430664,122.3499984741211,122.77999877929688,14973200
2020-12-24,108.87157440185547,124.5199966430664,125.55000305175781,123.56999969482422,125.08999633789062,4164900
2020-12-28,109.58851623535156,125.33999633789062,126.6500015258789,124.79000091552734,125.81999969482422,8072600
2020-12-29,109.29997253417969,125.01000213623047,126.27999877929688,124.88999938964844,126.19999694824219,8389200
2020-12-30,109.60599517822266,125.36000061035156,125.8499984741211,124.9000015258789,125.48999786376953,7398000
2020-12-31,111.10112762451172,127.06999969482422,127.33000183105469,124.81999969482422,125.08999633789062,8580200
2021-01-04,110.0519027709961,125.87000274658203,127.86000061035156,124.77999877929688,127.5,16819900
2021-01-05,110.65074157714844,125.6500015258789,126.30000305175781,123.7699966430664,124.98999786376953,13731200
2021-01-06,115.84642791748047,131.5500030517578,132.77000427246094,127.87999725341797,129.8800048828125,24909100
2021-01-07,119.6507339477539,135.8699951171875,138.19000244140625,134.9199981689453,135.69000244140625,21940400
2021-01-08,119.7828369140625,136.02000427246094,136.35000610351562,134.1199951171875,135.97000122070312,12035100
2021-01-11,121.57050323486328,138.0500030517578,138.1999969482422,134.11000061035156,134.5800018310547,15937900
2021-01-12,123.4814682006836,140.22000122070312,141.66000366210938,138.8300018310547,139.44000244140625,18033500
2021-01-13,123.5959701538086,140.35000610351562,140.7899932861328,138.10000610351562,138.58999633789062,14816800
2021-01-14,124.31803894042969,141.1699981689453,142.75,140.0,140.49000549316406,18565600
2021-01-15,122.09007263183594,138.63999938964844,141.64999389648438,137.00999450683594,137.42999267578125,27881000
2021-01-19,121.56170654296875,138.0399932861328,140.6999969482422,137.82000732421875,139.86000061035156,19843800
2021-01-20,119.73882293701172,135.97000122070312,138.1699981689453,135.44000244140625,137.82000732421875,16028800
2021-01-21,118.73487854003906,134.8300018310547,136.16000366210938,134.32000732421875,135.69000244140625,13411700
2021-01-22,117.81902313232422,133.7899932861328,134.39999389648438,132.1999969482422,132.69000244140625,12933200
2021-01-25,116.348388671875,132.1199951171875,133.1699981689453,130.05999755859375,132.13999938964844,14212800
2021-01-26,115.87286376953125,131.5800018310547,133.1699981689453,131.33999633789062,132.75,11307800
2021-01-27,112.596923828125,127.86000061035156,129.85000610351562,127.3499984741211,129.58999633789062,17603900
2021-01-28,114.57831573486328,130.11000061035156,132.1699981689453,128.99000549316406,129.89999389648438,13761800
2021-01-29,113.31022644042969,128.6699981689453,131.72000122070312,128.19000244140625,131.19000244140625,14808100
2021-02-01,114.14682006835938,129.6199951171875,130.07000732421875,128.47999572753906,129.39999389648438,11080700
2021-02-02,117.66053009033203,133.61000061035156,134.38999938964844,131.22000122070312,131.94000244140625,12253600
2021-02-03,119.00788879394531,135.13999938964844,135.75999450683594,133.50999450683594,133.64999389648438,10600800
2021-02-04,121.74663543701172,138.25,138.66000366210938,135.47000122070312,135.47000122070312,12419500
2021-02-05,121.50885009765625,137.97999572753906,139.49000549316406,137.3800048828125,139.38999938964844,10051300
2021-02-08,123.41100311279297,140.13999938964844,140.3000030517578,138.17999267578125,138.1999969482422,10136400
2021-02-09,122.91786193847656,139.5800018310547,139.97999572753906,138.5399932861328,139.42999267578125,8614800
2021-02-10,122.98831176757812,139.66000366210938,140.8699951171875,139.0399932861328,140.0,10323200
2021-02-11,122.64488220214844,139.27000427246094,140.5500030517578,138.22000122070312,139.66000366210938,9201000
